vector,frame,subframe,field,got
PITCH,732,-1,top_open_loop,41
PITCH,733,-1,top_open_loop,42
PITCH,734,-1,top_open_loop,100
PITCH,735,-1,top_open_loop,42
PITCH,736,-1,top_open_loop,42
PITCH,737,-1,top_open_loop,41
PITCH,738,-1,top_open_loop,41
PITCH,739,-1,top_open_loop,42
PITCH,740,-1,top_open_loop,51
PITCH,741,-1,top_open_loop,82
PITCH,742,-1,top_open_loop,42
PITCH,743,-1,top_open_loop,44
PITCH,744,-1,top_open_loop,44
PITCH,745,-1,top_open_loop,44
PITCH,746,-1,top_open_loop,50
PITCH,747,-1,top_open_loop,80
PITCH,748,-1,top_open_loop,44
PITCH,749,-1,top_open_loop,44
PITCH,750,-1,top_open_loop,42
PITCH,751,-1,top_open_loop,43
PITCH,752,-1,top_open_loop,43
PITCH,753,-1,top_open_loop,100
PITCH,754,-1,top_open_loop,44
PITCH,755,-1,top_open_loop,43
PITCH,756,-1,top_open_loop,42
PITCH,757,-1,top_open_loop,42
PITCH,758,-1,top_open_loop,87
PITCH,759,-1,top_open_loop,20
PITCH,760,-1,top_open_loop,44
PITCH,761,-1,top_open_loop,45
PITCH,762,-1,top_open_loop,45
PITCH,763,-1,top_open_loop,43
PITCH,764,-1,top_open_loop,44
PITCH,765,-1,top_open_loop,55
PITCH,766,-1,top_open_loop,44
PITCH,767,-1,top_open_loop,44
PITCH,768,-1,top_open_loop,44
PITCH,769,-1,top_open_loop,44
PITCH,770,-1,top_open_loop,44
PITCH,771,-1,top_open_loop,44
PITCH,772,-1,top_open_loop,20
PITCH,773,-1,top_open_loop,44
PITCH,774,-1,top_open_loop,45
PITCH,775,-1,top_open_loop,45
PITCH,776,-1,top_open_loop,44
PITCH,777,-1,top_open_loop,45
PITCH,778,-1,top_open_loop,55
PITCH,779,-1,top_open_loop,83
PITCH,780,-1,top_open_loop,46
PITCH,781,-1,top_open_loop,46
PITCH,782,-1,top_open_loop,44
PITCH,783,-1,top_open_loop,45
PITCH,784,-1,top_open_loop,56
PITCH,785,-1,top_open_loop,45
PITCH,786,-1,top_open_loop,45
PITCH,787,-1,top_open_loop,136
PITCH,788,-1,top_open_loop,46
PITCH,789,-1,top_open_loop,46
PITCH,790,-1,top_open_loop,48
PITCH,791,-1,top_open_loop,24
PITCH,792,-1,top_open_loop,46
PITCH,793,-1,top_open_loop,45
PITCH,794,-1,top_open_loop,44
PITCH,795,-1,top_open_loop,46
PITCH,796,-1,top_open_loop,46
PITCH,797,-1,top_open_loop,20
PITCH,798,-1,top_open_loop,46
PITCH,799,-1,top_open_loop,93
PITCH,800,-1,top_open_loop,46
PITCH,801,-1,top_open_loop,47
PITCH,802,-1,top_open_loop,47
PITCH,803,-1,top_open_loop,53
PITCH,804,-1,top_open_loop,23
PITCH,805,-1,top_open_loop,46
PITCH,806,-1,top_open_loop,46
PITCH,807,-1,top_open_loop,46
PITCH,808,-1,top_open_loop,46
PITCH,809,-1,top_open_loop,46
PITCH,810,-1,top_open_loop,20
PITCH,811,-1,top_open_loop,46
PITCH,812,-1,top_open_loop,47
PITCH,813,-1,top_open_loop,46
PITCH,814,-1,top_open_loop,48
PITCH,815,-1,top_open_loop,46
PITCH,816,-1,top_open_loop,20
PITCH,817,-1,top_open_loop,47
PITCH,818,-1,top_open_loop,48
PITCH,819,-1,top_open_loop,47
PITCH,820,-1,top_open_loop,48
PITCH,821,-1,top_open_loop,47
PITCH,822,-1,top_open_loop,47
PITCH,823,-1,top_open_loop,21
PITCH,824,-1,top_open_loop,47
PITCH,825,-1,top_open_loop,45
PITCH,826,-1,top_open_loop,48
PITCH,827,-1,top_open_loop,46
PITCH,828,-1,top_open_loop,47
PITCH,829,-1,top_open_loop,20
PITCH,830,-1,top_open_loop,47
PITCH,831,-1,top_open_loop,142
PITCH,832,-1,top_open_loop,49
PITCH,833,-1,top_open_loop,47
PITCH,834,-1,top_open_loop,46
PITCH,835,-1,top_open_loop,54
PITCH,836,-1,top_open_loop,86
PITCH,837,-1,top_open_loop,49
PITCH,838,-1,top_open_loop,47
PITCH,839,-1,top_open_loop,48
PITCH,840,-1,top_open_loop,49
PITCH,841,-1,top_open_loop,107
PITCH,842,-1,top_open_loop,79
PITCH,843,-1,top_open_loop,49
PITCH,844,-1,top_open_loop,48
PITCH,845,-1,top_open_loop,49
PITCH,846,-1,top_open_loop,49
PITCH,847,-1,top_open_loop,51
PITCH,848,-1,top_open_loop,21
PITCH,849,-1,top_open_loop,48
PITCH,850,-1,top_open_loop,47
PITCH,851,-1,top_open_loop,50
PITCH,852,-1,top_open_loop,48
PITCH,853,-1,top_open_loop,47
PITCH,854,-1,top_open_loop,57
PITCH,855,-1,top_open_loop,83
PITCH,856,-1,top_open_loop,50
PITCH,857,-1,top_open_loop,49
PITCH,858,-1,top_open_loop,48
PITCH,859,-1,top_open_loop,50
PITCH,860,-1,top_open_loop,52
PITCH,861,-1,top_open_loop,20
PITCH,862,-1,top_open_loop,49
PITCH,863,-1,top_open_loop,50
PITCH,864,-1,top_open_loop,50
PITCH,865,-1,top_open_loop,49
PITCH,866,-1,top_open_loop,49
PITCH,867,-1,top_open_loop,20
PITCH,868,-1,top_open_loop,79
PITCH,869,-1,top_open_loop,50
PITCH,870,-1,top_open_loop,49
PITCH,871,-1,top_open_loop,51
PITCH,872,-1,top_open_loop,50
PITCH,873,-1,top_open_loop,20
PITCH,874,-1,top_open_loop,50
PITCH,875,-1,top_open_loop,50
PITCH,876,-1,top_open_loop,51
PITCH,877,-1,top_open_loop,50
PITCH,878,-1,top_open_loop,51
PITCH,879,-1,top_open_loop,62
PITCH,880,-1,top_open_loop,28
PITCH,881,-1,top_open_loop,49
PITCH,882,-1,top_open_loop,50
PITCH,883,-1,top_open_loop,51
PITCH,884,-1,top_open_loop,50
PITCH,885,-1,top_open_loop,50
PITCH,886,-1,top_open_loop,78
PITCH,887,-1,top_open_loop,50
PITCH,888,-1,top_open_loop,51
PITCH,889,-1,top_open_loop,50
PITCH,890,-1,top_open_loop,52
PITCH,891,-1,top_open_loop,50
PITCH,892,-1,top_open_loop,20
PITCH,893,-1,top_open_loop,96
PITCH,894,-1,top_open_loop,102
PITCH,895,-1,top_open_loop,52
PITCH,896,-1,top_open_loop,51
PITCH,897,-1,top_open_loop,52
PITCH,898,-1,top_open_loop,57
PITCH,899,-1,top_open_loop,21
PITCH,900,-1,top_open_loop,51
PITCH,901,-1,top_open_loop,52
PITCH,902,-1,top_open_loop,51
PITCH,903,-1,top_open_loop,50
PITCH,904,-1,top_open_loop,51
PITCH,905,-1,top_open_loop,20
PITCH,906,-1,top_open_loop,51
PITCH,907,-1,top_open_loop,51
PITCH,908,-1,top_open_loop,52
PITCH,909,-1,top_open_loop,51
PITCH,910,-1,top_open_loop,51
PITCH,911,-1,top_open_loop,20
PITCH,912,-1,top_open_loop,52
PITCH,913,-1,top_open_loop,52
PITCH,914,-1,top_open_loop,53
PITCH,915,-1,top_open_loop,52
PITCH,916,-1,top_open_loop,51
PITCH,917,-1,top_open_loop,111
PITCH,918,-1,top_open_loop,84
PITCH,919,-1,top_open_loop,53
PITCH,920,-1,top_open_loop,52
PITCH,921,-1,top_open_loop,53
PITCH,922,-1,top_open_loop,52
PITCH,923,-1,top_open_loop,52
PITCH,924,-1,top_open_loop,20
PITCH,925,-1,top_open_loop,52
PITCH,926,-1,top_open_loop,52
PITCH,927,-1,top_open_loop,53
PITCH,928,-1,top_open_loop,52
PITCH,929,-1,top_open_loop,52
PITCH,930,-1,top_open_loop,75
PITCH,931,-1,top_open_loop,53
PITCH,932,-1,top_open_loop,53
PITCH,933,-1,top_open_loop,54
PITCH,934,-1,top_open_loop,53
PITCH,935,-1,top_open_loop,54
PITCH,936,-1,top_open_loop,65
PITCH,937,-1,top_open_loop,25
PITCH,938,-1,top_open_loop,53
PITCH,939,-1,top_open_loop,53
PITCH,940,-1,top_open_loop,53
PITCH,941,-1,top_open_loop,51
PITCH,942,-1,top_open_loop,51
PITCH,943,-1,top_open_loop,20
PITCH,944,-1,top_open_loop,95
PITCH,945,-1,top_open_loop,53
PITCH,946,-1,top_open_loop,107
PITCH,947,-1,top_open_loop,53
PITCH,948,-1,top_open_loop,107
PITCH,949,-1,top_open_loop,20
PITCH,950,-1,top_open_loop,99
PITCH,951,-1,top_open_loop,54
PITCH,952,-1,top_open_loop,54
PITCH,953,-1,top_open_loop,54
PITCH,954,-1,top_open_loop,54
PITCH,955,-1,top_open_loop,20
PITCH,956,-1,top_open_loop,97
PITCH,957,-1,top_open_loop,55
PITCH,958,-1,top_open_loop,54
PITCH,959,-1,top_open_loop,55
PITCH,960,-1,top_open_loop,54
PITCH,961,-1,top_open_loop,54
PITCH,962,-1,top_open_loop,20
PITCH,963,-1,top_open_loop,54
PITCH,964,-1,top_open_loop,54
PITCH,965,-1,top_open_loop,55
PITCH,966,-1,top_open_loop,54
PITCH,967,-1,top_open_loop,54
PITCH,968,-1,top_open_loop,20
PITCH,969,-1,top_open_loop,55
PITCH,970,-1,top_open_loop,55
PITCH,971,-1,top_open_loop,55
PITCH,972,-1,top_open_loop,55
PITCH,973,-1,top_open_loop,55
PITCH,974,-1,top_open_loop,20
PITCH,975,-1,top_open_loop,99
PITCH,976,-1,top_open_loop,56
PITCH,977,-1,top_open_loop,55
PITCH,978,-1,top_open_loop,56
PITCH,979,-1,top_open_loop,55
PITCH,980,-1,top_open_loop,55
PITCH,981,-1,top_open_loop,20
PITCH,982,-1,top_open_loop,55
PITCH,983,-1,top_open_loop,55
PITCH,984,-1,top_open_loop,55
PITCH,985,-1,top_open_loop,54
PITCH,986,-1,top_open_loop,55
PITCH,987,-1,top_open_loop,20
PITCH,988,-1,top_open_loop,99
PITCH,989,-1,top_open_loop,57
PITCH,990,-1,top_open_loop,56
PITCH,991,-1,top_open_loop,57
PITCH,992,-1,top_open_loop,56
PITCH,993,-1,top_open_loop,117
PITCH,994,-1,top_open_loop,86
PITCH,995,-1,top_open_loop,54
PITCH,996,-1,top_open_loop,56
PITCH,997,-1,top_open_loop,56
PITCH,998,-1,top_open_loop,57
PITCH,999,-1,top_open_loop,61
PITCH,1000,-1,top_open_loop,21
PITCH,1001,-1,top_open_loop,56
PITCH,1002,-1,top_open_loop,56
PITCH,1003,-1,top_open_loop,55
PITCH,1004,-1,top_open_loop,56
PITCH,1005,-1,top_open_loop,56
PITCH,1006,-1,top_open_loop,20
PITCH,1007,-1,top_open_loop,57
PITCH,1008,-1,top_open_loop,57
PITCH,1009,-1,top_open_loop,57
PITCH,1010,-1,top_open_loop,57
PITCH,1011,-1,top_open_loop,57
PITCH,1012,-1,top_open_loop,62
PITCH,1013,-1,top_open_loop,97
PITCH,1014,-1,top_open_loop,58
PITCH,1015,-1,top_open_loop,57
PITCH,1016,-1,top_open_loop,57
PITCH,1017,-1,top_open_loop,57
PITCH,1018,-1,top_open_loop,68
PITCH,1019,-1,top_open_loop,22
PITCH,1020,-1,top_open_loop,57
PITCH,1021,-1,top_open_loop,57
PITCH,1022,-1,top_open_loop,56
PITCH,1023,-1,top_open_loop,58
PITCH,1024,-1,top_open_loop,57
PITCH,1025,-1,top_open_loop,20
PITCH,1026,-1,top_open_loop,58
PITCH,1027,-1,top_open_loop,58
PITCH,1028,-1,top_open_loop,58
PITCH,1029,-1,top_open_loop,59
PITCH,1030,-1,top_open_loop,58
PITCH,1031,-1,top_open_loop,61
PITCH,1032,-1,top_open_loop,92
PITCH,1033,-1,top_open_loop,58
PITCH,1034,-1,top_open_loop,115
PITCH,1035,-1,top_open_loop,58
PITCH,1036,-1,top_open_loop,59
PITCH,1037,-1,top_open_loop,59
PITCH,1038,-1,top_open_loop,115
PITCH,1039,-1,top_open_loop,58
PITCH,1040,-1,top_open_loop,58
PITCH,1041,-1,top_open_loop,59
PITCH,1042,-1,top_open_loop,58
PITCH,1043,-1,top_open_loop,58
PITCH,1044,-1,top_open_loop,20
PITCH,1045,-1,top_open_loop,102
PITCH,1046,-1,top_open_loop,60
PITCH,1047,-1,top_open_loop,59
PITCH,1048,-1,top_open_loop,59
PITCH,1049,-1,top_open_loop,60
PITCH,1050,-1,top_open_loop,64
PITCH,1051,-1,top_open_loop,20
PITCH,1052,-1,top_open_loop,59
PITCH,1053,-1,top_open_loop,59
PITCH,1054,-1,top_open_loop,60
PITCH,1055,-1,top_open_loop,59
PITCH,1056,-1,top_open_loop,57
PITCH,1057,-1,top_open_loop,20
PITCH,1058,-1,top_open_loop,101
PITCH,1059,-1,top_open_loop,59
PITCH,1060,-1,top_open_loop,59
PITCH,1061,-1,top_open_loop,59
PITCH,1062,-1,top_open_loop,60
PITCH,1063,-1,top_open_loop,20
PITCH,1064,-1,top_open_loop,60
PITCH,1065,-1,top_open_loop,60
PITCH,1066,-1,top_open_loop,60
PITCH,1067,-1,top_open_loop,61
PITCH,1068,-1,top_open_loop,60
PITCH,1069,-1,top_open_loop,71
PITCH,1070,-1,top_open_loop,20
PITCH,1071,-1,top_open_loop,60
PITCH,1072,-1,top_open_loop,60
PITCH,1073,-1,top_open_loop,61
PITCH,1074,-1,top_open_loop,60
PITCH,1075,-1,top_open_loop,60
PITCH,1076,-1,top_open_loop,20
PITCH,1077,-1,top_open_loop,105
PITCH,1078,-1,top_open_loop,61
PITCH,1079,-1,top_open_loop,60
PITCH,1080,-1,top_open_loop,60
PITCH,1081,-1,top_open_loop,60
PITCH,1082,-1,top_open_loop,20
PITCH,1083,-1,top_open_loop,93
PITCH,1084,-1,top_open_loop,122
PITCH,1085,-1,top_open_loop,61
PITCH,1086,-1,top_open_loop,61
PITCH,1087,-1,top_open_loop,62
PITCH,1088,-1,top_open_loop,68
PITCH,1089,-1,top_open_loop,20
PITCH,1090,-1,top_open_loop,61
PITCH,1091,-1,top_open_loop,61
PITCH,1092,-1,top_open_loop,62
PITCH,1093,-1,top_open_loop,61
PITCH,1094,-1,top_open_loop,71
PITCH,1095,-1,top_open_loop,21
PITCH,1096,-1,top_open_loop,61
PITCH,1097,-1,top_open_loop,61
PITCH,1098,-1,top_open_loop,61
PITCH,1099,-1,top_open_loop,60
PITCH,1100,-1,top_open_loop,62
PITCH,1101,-1,top_open_loop,126
PITCH,1102,-1,top_open_loop,98
PITCH,1103,-1,top_open_loop,62
PITCH,1104,-1,top_open_loop,63
PITCH,1105,-1,top_open_loop,62
PITCH,1106,-1,top_open_loop,62
PITCH,1107,-1,top_open_loop,65
PITCH,1108,-1,top_open_loop,99
PITCH,1109,-1,top_open_loop,62
PITCH,1110,-1,top_open_loop,62
PITCH,1111,-1,top_open_loop,62
PITCH,1112,-1,top_open_loop,62
PITCH,1113,-1,top_open_loop,62
PITCH,1114,-1,top_open_loop,20
PITCH,1115,-1,top_open_loop,104
PITCH,1116,-1,top_open_loop,63
PITCH,1117,-1,top_open_loop,62
PITCH,1118,-1,top_open_loop,62
PITCH,1119,-1,top_open_loop,63
PITCH,1120,-1,top_open_loop,20
PITCH,1121,-1,top_open_loop,105
PITCH,1122,-1,top_open_loop,64
PITCH,1123,-1,top_open_loop,63
PITCH,1124,-1,top_open_loop,63
PITCH,1125,-1,top_open_loop,63
PITCH,1126,-1,top_open_loop,20
PITCH,1127,-1,top_open_loop,107
PITCH,1128,-1,top_open_loop,63
PITCH,1129,-1,top_open_loop,63
PITCH,1130,-1,top_open_loop,63
PITCH,1131,-1,top_open_loop,63
PITCH,1132,-1,top_open_loop,63
PITCH,1133,-1,top_open_loop,20
PITCH,1134,-1,top_open_loop,89
PITCH,1135,-1,top_open_loop,62
PITCH,1136,-1,top_open_loop,63
PITCH,1137,-1,top_open_loop,63
PITCH,1138,-1,top_open_loop,63
PITCH,1139,-1,top_open_loop,20
PITCH,1140,-1,top_open_loop,106
PITCH,1141,-1,top_open_loop,64
PITCH,1142,-1,top_open_loop,64
PITCH,1143,-1,top_open_loop,64
PITCH,1144,-1,top_open_loop,64
PITCH,1145,-1,top_open_loop,20
PITCH,1146,-1,top_open_loop,105
PITCH,1147,-1,top_open_loop,64
PITCH,1148,-1,top_open_loop,65
PITCH,1149,-1,top_open_loop,64
PITCH,1150,-1,top_open_loop,64
PITCH,1151,-1,top_open_loop,64
PITCH,1152,-1,top_open_loop,20
PITCH,1153,-1,top_open_loop,108
PITCH,1154,-1,top_open_loop,64
PITCH,1155,-1,top_open_loop,64
PITCH,1156,-1,top_open_loop,64
PITCH,1157,-1,top_open_loop,64
PITCH,1158,-1,top_open_loop,20
PITCH,1159,-1,top_open_loop,101
PITCH,1160,-1,top_open_loop,65
PITCH,1161,-1,top_open_loop,65
PITCH,1162,-1,top_open_loop,65
PITCH,1163,-1,top_open_loop,65
PITCH,1164,-1,top_open_loop,64
PITCH,1165,-1,top_open_loop,26
PITCH,1166,-1,top_open_loop,65
PITCH,1167,-1,top_open_loop,65
PITCH,1168,-1,top_open_loop,65
PITCH,1169,-1,top_open_loop,64
PITCH,1170,-1,top_open_loop,71
PITCH,1171,-1,top_open_loop,21
PITCH,1172,-1,top_open_loop,65
PITCH,1173,-1,top_open_loop,65
PITCH,1174,-1,top_open_loop,65
PITCH,1175,-1,top_open_loop,65
PITCH,1176,-1,top_open_loop,65
PITCH,1177,-1,top_open_loop,77
PITCH,1178,-1,top_open_loop,92
PITCH,1179,-1,top_open_loop,66
PITCH,1180,-1,top_open_loop,66
PITCH,1181,-1,top_open_loop,66
PITCH,1182,-1,top_open_loop,66
PITCH,1183,-1,top_open_loop,20
PITCH,1184,-1,top_open_loop,105
PITCH,1185,-1,top_open_loop,66
PITCH,1186,-1,top_open_loop,67
PITCH,1187,-1,top_open_loop,66
PITCH,1188,-1,top_open_loop,66
PITCH,1189,-1,top_open_loop,65
PITCH,1190,-1,top_open_loop,24
PITCH,1191,-1,top_open_loop,66
PITCH,1192,-1,top_open_loop,66
PITCH,1193,-1,top_open_loop,66
PITCH,1194,-1,top_open_loop,67
PITCH,1195,-1,top_open_loop,67
PITCH,1196,-1,top_open_loop,83
PITCH,1197,-1,top_open_loop,67
PITCH,1198,-1,top_open_loop,67
PITCH,1199,-1,top_open_loop,67
PITCH,1200,-1,top_open_loop,67
PITCH,1201,-1,top_open_loop,67
PITCH,1202,-1,top_open_loop,20
PITCH,1203,-1,top_open_loop,108
PITCH,1204,-1,top_open_loop,67
PITCH,1205,-1,top_open_loop,68
PITCH,1206,-1,top_open_loop,67
PITCH,1207,-1,top_open_loop,67
PITCH,1208,-1,top_open_loop,67
PITCH,1209,-1,top_open_loop,23
PITCH,1210,-1,top_open_loop,67
PITCH,1211,-1,top_open_loop,67
PITCH,1212,-1,top_open_loop,67
PITCH,1213,-1,top_open_loop,67
PITCH,1214,-1,top_open_loop,67
PITCH,1215,-1,top_open_loop,79
PITCH,1216,-1,top_open_loop,93
PITCH,1217,-1,top_open_loop,68
PITCH,1218,-1,top_open_loop,68
PITCH,1219,-1,top_open_loop,68
PITCH,1220,-1,top_open_loop,68
PITCH,1221,-1,top_open_loop,66
PITCH,1222,-1,top_open_loop,98
PITCH,1223,-1,top_open_loop,68
PITCH,1224,-1,top_open_loop,67
PITCH,1225,-1,top_open_loop,69
PITCH,1226,-1,top_open_loop,69
PITCH,1227,-1,top_open_loop,139
PITCH,1228,-1,top_open_loop,85
PITCH,1229,-1,top_open_loop,68
PITCH,1230,-1,top_open_loop,68
PITCH,1231,-1,top_open_loop,68
PITCH,1232,-1,top_open_loop,68
PITCH,1233,-1,top_open_loop,68
PITCH,1234,-1,top_open_loop,20
PITCH,1235,-1,top_open_loop,105
PITCH,1236,-1,top_open_loop,69
PITCH,1237,-1,top_open_loop,69
PITCH,1238,-1,top_open_loop,69
PITCH,1239,-1,top_open_loop,69
PITCH,1240,-1,top_open_loop,142
PITCH,1241,-1,top_open_loop,87
PITCH,1242,-1,top_open_loop,69
PITCH,1243,-1,top_open_loop,69
PITCH,1244,-1,top_open_loop,69
PITCH,1245,-1,top_open_loop,69
PITCH,1246,-1,top_open_loop,66
PITCH,1247,-1,top_open_loop,30
PITCH,1248,-1,top_open_loop,69
PITCH,1249,-1,top_open_loop,69
PITCH,1250,-1,top_open_loop,69
PITCH,1251,-1,top_open_loop,69
PITCH,1252,-1,top_open_loop,69
PITCH,1253,-1,top_open_loop,78
PITCH,1254,-1,top_open_loop,102
PITCH,1255,-1,top_open_loop,70
PITCH,1256,-1,top_open_loop,70
PITCH,1257,-1,top_open_loop,70
PITCH,1258,-1,top_open_loop,70
PITCH,1259,-1,top_open_loop,137
PITCH,1260,-1,top_open_loop,22
PITCH,1261,-1,top_open_loop,70
PITCH,1262,-1,top_open_loop,70
PITCH,1263,-1,top_open_loop,70
PITCH,1264,-1,top_open_loop,70
PITCH,1265,-1,top_open_loop,70
PITCH,1266,-1,top_open_loop,20
PITCH,1267,-1,top_open_loop,113
PITCH,1268,-1,top_open_loop,70
PITCH,1269,-1,top_open_loop,70
PITCH,1270,-1,top_open_loop,70
PITCH,1271,-1,top_open_loop,70
PITCH,1272,-1,top_open_loop,83
PITCH,1273,-1,top_open_loop,94
PITCH,1274,-1,top_open_loop,72
PITCH,1275,-1,top_open_loop,71
PITCH,1276,-1,top_open_loop,71
PITCH,1277,-1,top_open_loop,71
PITCH,1278,-1,top_open_loop,67
PITCH,1279,-1,top_open_loop,21
PITCH,1280,-1,top_open_loop,71
PITCH,1281,-1,top_open_loop,71
PITCH,1282,-1,top_open_loop,71
PITCH,1283,-1,top_open_loop,71
PITCH,1284,-1,top_open_loop,71
PITCH,1285,-1,top_open_loop,20
PITCH,1286,-1,top_open_loop,111
PITCH,1287,-1,top_open_loop,71
PITCH,1288,-1,top_open_loop,71
PITCH,1289,-1,top_open_loop,71
PITCH,1290,-1,top_open_loop,71
PITCH,1291,-1,top_open_loop,78
PITCH,1292,-1,top_open_loop,112
PITCH,1293,-1,top_open_loop,72
PITCH,1294,-1,top_open_loop,73
PITCH,1295,-1,top_open_loop,72
PITCH,1296,-1,top_open_loop,72
PITCH,1297,-1,top_open_loop,81
PITCH,1298,-1,top_open_loop,93
PITCH,1299,-1,top_open_loop,72
PITCH,1300,-1,top_open_loop,72
PITCH,1301,-1,top_open_loop,72
PITCH,1302,-1,top_open_loop,72
PITCH,1303,-1,top_open_loop,68
PITCH,1304,-1,top_open_loop,25
PITCH,1305,-1,top_open_loop,72
PITCH,1306,-1,top_open_loop,72
PITCH,1307,-1,top_open_loop,72
PITCH,1308,-1,top_open_loop,72
PITCH,1309,-1,top_open_loop,72
PITCH,1310,-1,top_open_loop,20
PITCH,1311,-1,top_open_loop,104
PITCH,1312,-1,top_open_loop,73
PITCH,1313,-1,top_open_loop,73
PITCH,1314,-1,top_open_loop,73
PITCH,1315,-1,top_open_loop,73
PITCH,1316,-1,top_open_loop,20
PITCH,1317,-1,top_open_loop,111
PITCH,1318,-1,top_open_loop,73
PITCH,1319,-1,top_open_loop,73
PITCH,1320,-1,top_open_loop,73
PITCH,1321,-1,top_open_loop,73
PITCH,1322,-1,top_open_loop,73
PITCH,1323,-1,top_open_loop,76
PITCH,1324,-1,top_open_loop,116
PITCH,1325,-1,top_open_loop,73
PITCH,1326,-1,top_open_loop,73
PITCH,1327,-1,top_open_loop,74
PITCH,1328,-1,top_open_loop,74
PITCH,1329,-1,top_open_loop,82
PITCH,1330,-1,top_open_loop,105
PITCH,1331,-1,top_open_loop,74
PITCH,1332,-1,top_open_loop,74
PITCH,1333,-1,top_open_loop,74
PITCH,1334,-1,top_open_loop,74
PITCH,1335,-1,top_open_loop,77
PITCH,1336,-1,top_open_loop,86
PITCH,1337,-1,top_open_loop,97
PITCH,1338,-1,top_open_loop,74
PITCH,1339,-1,top_open_loop,74
PITCH,1340,-1,top_open_loop,74
PITCH,1341,-1,top_open_loop,80
PITCH,1342,-1,top_open_loop,89
PITCH,1343,-1,top_open_loop,98
PITCH,1344,-1,top_open_loop,73
PITCH,1345,-1,top_open_loop,74
PITCH,1346,-1,top_open_loop,74
PITCH,1347,-1,top_open_loop,82
PITCH,1348,-1,top_open_loop,91
PITCH,1349,-1,top_open_loop,99
PITCH,1350,-1,top_open_loop,74
PITCH,1351,-1,top_open_loop,75
PITCH,1352,-1,top_open_loop,75
PITCH,1353,-1,top_open_loop,75
PITCH,1354,-1,top_open_loop,85
PITCH,1355,-1,top_open_loop,93
PITCH,1356,-1,top_open_loop,75
PITCH,1357,-1,top_open_loop,75
PITCH,1358,-1,top_open_loop,75
PITCH,1359,-1,top_open_loop,75
PITCH,1360,-1,top_open_loop,84
PITCH,1361,-1,top_open_loop,92
PITCH,1362,-1,top_open_loop,100
PITCH,1363,-1,top_open_loop,74
PITCH,1364,-1,top_open_loop,75
PITCH,1365,-1,top_open_loop,75
PITCH,1366,-1,top_open_loop,82
PITCH,1367,-1,top_open_loop,89
PITCH,1368,-1,top_open_loop,98
PITCH,1369,-1,top_open_loop,76
PITCH,1370,-1,top_open_loop,76
PITCH,1371,-1,top_open_loop,76
PITCH,1372,-1,top_open_loop,76
PITCH,1373,-1,top_open_loop,80
PITCH,1374,-1,top_open_loop,87
PITCH,1375,-1,top_open_loop,96
PITCH,1376,-1,top_open_loop,76
PITCH,1377,-1,top_open_loop,76
PITCH,1378,-1,top_open_loop,75
PITCH,1379,-1,top_open_loop,75
PITCH,1380,-1,top_open_loop,82
PITCH,1381,-1,top_open_loop,101
PITCH,1382,-1,top_open_loop,76
PITCH,1383,-1,top_open_loop,76
PITCH,1384,-1,top_open_loop,76
PITCH,1385,-1,top_open_loop,76
PITCH,1386,-1,top_open_loop,77
PITCH,1387,-1,top_open_loop,121
PITCH,1388,-1,top_open_loop,77
PITCH,1389,-1,top_open_loop,77
PITCH,1390,-1,top_open_loop,77
PITCH,1391,-1,top_open_loop,77
PITCH,1392,-1,top_open_loop,20
PITCH,1393,-1,top_open_loop,116
PITCH,1394,-1,top_open_loop,77
PITCH,1395,-1,top_open_loop,77
PITCH,1396,-1,top_open_loop,77
PITCH,1397,-1,top_open_loop,76
PITCH,1398,-1,top_open_loop,78
PITCH,1399,-1,top_open_loop,20
PITCH,1400,-1,top_open_loop,110
PITCH,1401,-1,top_open_loop,77
PITCH,1402,-1,top_open_loop,77
PITCH,1403,-1,top_open_loop,77
PITCH,1404,-1,top_open_loop,77
PITCH,1405,-1,top_open_loop,69
PITCH,1406,-1,top_open_loop,24
PITCH,1407,-1,top_open_loop,78
PITCH,1408,-1,top_open_loop,78
PITCH,1409,-1,top_open_loop,78
PITCH,1410,-1,top_open_loop,78
PITCH,1411,-1,top_open_loop,86
PITCH,1412,-1,top_open_loop,21
PITCH,1413,-1,top_open_loop,78
PITCH,1414,-1,top_open_loop,78
PITCH,1415,-1,top_open_loop,78
PITCH,1416,-1,top_open_loop,78
PITCH,1417,-1,top_open_loop,80
PITCH,1418,-1,top_open_loop,85
PITCH,1419,-1,top_open_loop,103
PITCH,1420,-1,top_open_loop,78
PITCH,1421,-1,top_open_loop,78
PITCH,1422,-1,top_open_loop,78
PITCH,1423,-1,top_open_loop,78
PITCH,1424,-1,top_open_loop,20
PITCH,1425,-1,top_open_loop,121
PITCH,1426,-1,top_open_loop,79
PITCH,1427,-1,top_open_loop,79
PITCH,1428,-1,top_open_loop,79
PITCH,1429,-1,top_open_loop,79
PITCH,1430,-1,top_open_loop,20
PITCH,1431,-1,top_open_loop,25
PITCH,1432,-1,top_open_loop,79
PITCH,1433,-1,top_open_loop,79
PITCH,1434,-1,top_open_loop,79
PITCH,1435,-1,top_open_loop,79
PITCH,1436,-1,top_open_loop,78
PITCH,1437,-1,top_open_loop,21
PITCH,1438,-1,top_open_loop,82
PITCH,1439,-1,top_open_loop,79
PITCH,1440,-1,top_open_loop,79
PITCH,1441,-1,top_open_loop,79
PITCH,1442,-1,top_open_loop,79
PITCH,1443,-1,top_open_loop,82
