source,frame,sub,field,index,got
ALGTHM,15,0,fixed_c_q13,11,0
ALGTHM,15,0,fixed_c_q13,12,0
ALGTHM,15,0,fixed_c_q13,13,0
ALGTHM,15,0,fixed_c_q13,14,0
ALGTHM,15,0,fixed_c_q13,15,0
ALGTHM,15,0,fixed_c_q13,16,8192
ALGTHM,15,0,fixed_c_q13,17,0
ALGTHM,15,0,fixed_c_q13,18,0
ALGTHM,15,0,fixed_c_q13,19,0
ALGTHM,15,0,fixed_c_q13,20,0
ALGTHM,15,0,fixed_c_q13,21,0
ALGTHM,15,0,fixed_c_q13,22,0
ALGTHM,15,0,fixed_c_q13,23,0
ALGTHM,15,0,fixed_c_q13,24,0
ALGTHM,15,0,fixed_c_q13,25,0
ALGTHM,15,0,fixed_c_q13,26,0
ALGTHM,15,0,fixed_c_q13,27,0
ALGTHM,15,0,fixed_c_q13,28,0
ALGTHM,15,0,fixed_c_q13,29,8192
ALGTHM,15,0,fixed_c_q13,30,-8192
ALGTHM,15,0,fixed_c_q13,31,0
ALGTHM,15,0,fixed_c_q13,32,-8192
ALGTHM,15,0,fixed_c_q13,33,0
ALGTHM,15,0,fixed_c_q13,34,0
ALGTHM,15,0,fixed_c_q13,35,0
ALGTHM,15,0,fixed_c_q13,36,0
ALGTHM,15,0,fixed_c_q13,37,0
ALGTHM,15,0,fixed_c_q13,38,0
ALGTHM,15,0,fixed_c_q13,39,0
ALGTHM,15,0,pitch_contrib_q0,0,-147
ALGTHM,15,0,pitch_contrib_q0,1,421
ALGTHM,15,0,pitch_contrib_q0,2,4140
ALGTHM,15,0,pitch_contrib_q0,3,2797
ALGTHM,15,0,pitch_contrib_q0,4,3997
ALGTHM,15,0,pitch_contrib_q0,5,-334
ALGTHM,15,0,pitch_contrib_q0,6,-120
ALGTHM,15,0,pitch_contrib_q0,7,-170
ALGTHM,15,0,pitch_contrib_q0,8,1128
ALGTHM,15,0,pitch_contrib_q0,9,-11725
ALGTHM,15,0,pitch_contrib_q0,10,7456
ALGTHM,15,0,pitch_contrib_q0,11,5126
ALGTHM,15,0,pitch_contrib_q0,12,4674
ALGTHM,15,0,pitch_contrib_q0,13,1577
ALGTHM,15,0,pitch_contrib_q0,14,-1659
ALGTHM,15,0,pitch_contrib_q0,15,-735
ALGTHM,15,0,pitch_contrib_q0,16,-4678
ALGTHM,15,0,pitch_contrib_q0,17,-5882
ALGTHM,15,0,pitch_contrib_q0,18,-3393
ALGTHM,15,0,pitch_contrib_q0,19,1662
ALGTHM,15,0,pitch_contrib_q0,20,-1074
ALGTHM,15,0,pitch_contrib_q0,21,-3454
ALGTHM,15,0,pitch_contrib_q0,22,-3046
ALGTHM,15,0,pitch_contrib_q0,23,-6204
ALGTHM,15,0,pitch_contrib_q0,24,3370
ALGTHM,15,0,pitch_contrib_q0,25,-2779
ALGTHM,15,0,pitch_contrib_q0,26,-823
ALGTHM,15,0,pitch_contrib_q0,27,461
ALGTHM,15,0,pitch_contrib_q0,28,-483
ALGTHM,15,0,pitch_contrib_q0,29,7823
ALGTHM,15,0,pitch_contrib_q0,30,-2300
ALGTHM,15,0,pitch_contrib_q0,31,-4889
ALGTHM,15,0,pitch_contrib_q0,32,-413
ALGTHM,15,0,pitch_contrib_q0,33,135
ALGTHM,15,0,pitch_contrib_q0,34,-233
ALGTHM,15,0,pitch_contrib_q0,35,-250
ALGTHM,15,0,pitch_contrib_q0,36,4128
ALGTHM,15,0,pitch_contrib_q0,37,1229
ALGTHM,15,0,pitch_contrib_q0,38,-1106
ALGTHM,15,0,pitch_contrib_q0,39,698
ALGTHM,15,0,fixed_contrib_q0,0,0
ALGTHM,15,0,fixed_contrib_q0,1,0
ALGTHM,15,0,fixed_contrib_q0,2,0
ALGTHM,15,0,fixed_contrib_q0,3,0
ALGTHM,15,0,fixed_contrib_q0,4,0
ALGTHM,15,0,fixed_contrib_q0,5,0
ALGTHM,15,0,fixed_contrib_q0,6,0
ALGTHM,15,0,fixed_contrib_q0,7,0
ALGTHM,15,0,fixed_contrib_q0,8,0
ALGTHM,15,0,fixed_contrib_q0,9,0
ALGTHM,15,0,fixed_contrib_q0,10,0
ALGTHM,15,0,fixed_contrib_q0,11,0
ALGTHM,15,0,fixed_contrib_q0,12,0
ALGTHM,15,0,fixed_contrib_q0,13,0
ALGTHM,15,0,fixed_contrib_q0,14,0
ALGTHM,15,0,fixed_contrib_q0,15,0
ALGTHM,15,0,fixed_contrib_q0,16,4776
ALGTHM,15,0,fixed_contrib_q0,17,0
ALGTHM,15,0,fixed_contrib_q0,18,0
ALGTHM,15,0,fixed_contrib_q0,19,0
ALGTHM,15,0,fixed_contrib_q0,20,0
ALGTHM,15,0,fixed_contrib_q0,21,0
ALGTHM,15,0,fixed_contrib_q0,22,0
ALGTHM,15,0,fixed_contrib_q0,23,0
ALGTHM,15,0,fixed_contrib_q0,24,0
ALGTHM,15,0,fixed_contrib_q0,25,0
ALGTHM,15,0,fixed_contrib_q0,26,0
ALGTHM,15,0,fixed_contrib_q0,27,0
ALGTHM,15,0,fixed_contrib_q0,28,0
ALGTHM,15,0,fixed_contrib_q0,29,4776
ALGTHM,15,0,fixed_contrib_q0,30,-4776
ALGTHM,15,0,fixed_contrib_q0,31,0
ALGTHM,15,0,fixed_contrib_q0,32,-4776
ALGTHM,15,0,fixed_contrib_q0,33,0
ALGTHM,15,0,fixed_contrib_q0,34,0
ALGTHM,15,0,fixed_contrib_q0,35,0
ALGTHM,15,0,fixed_contrib_q0,36,0
ALGTHM,15,0,fixed_contrib_q0,37,0
ALGTHM,15,0,fixed_contrib_q0,38,0
ALGTHM,15,0,fixed_contrib_q0,39,0
ALGTHM,15,0,excitation_u_q0,0,-147
ALGTHM,15,0,excitation_u_q0,1,421
ALGTHM,15,0,excitation_u_q0,2,4140
ALGTHM,15,0,excitation_u_q0,3,2797
ALGTHM,15,0,excitation_u_q0,4,3997
ALGTHM,15,0,excitation_u_q0,5,-334
ALGTHM,15,0,excitation_u_q0,6,-120
ALGTHM,15,0,excitation_u_q0,7,-170
ALGTHM,15,0,excitation_u_q0,8,1128
ALGTHM,15,0,excitation_u_q0,9,-11725
ALGTHM,15,0,excitation_u_q0,10,7456
ALGTHM,15,0,excitation_u_q0,11,5126
ALGTHM,15,0,excitation_u_q0,12,4674
ALGTHM,15,0,excitation_u_q0,13,1577
ALGTHM,15,0,excitation_u_q0,14,-1659
ALGTHM,15,0,excitation_u_q0,15,-735
ALGTHM,15,0,excitation_u_q0,16,99
ALGTHM,15,0,excitation_u_q0,17,-5882
ALGTHM,15,0,excitation_u_q0,18,-3393
ALGTHM,15,0,excitation_u_q0,19,1662
ALGTHM,15,0,excitation_u_q0,20,-1074
ALGTHM,15,0,excitation_u_q0,21,-3454
ALGTHM,15,0,excitation_u_q0,22,-3046
ALGTHM,15,0,excitation_u_q0,23,-6204
ALGTHM,15,0,excitation_u_q0,24,3370
ALGTHM,15,0,excitation_u_q0,25,-2779
ALGTHM,15,0,excitation_u_q0,26,-823
ALGTHM,15,0,excitation_u_q0,27,461
ALGTHM,15,0,excitation_u_q0,28,-483
ALGTHM,15,0,excitation_u_q0,29,12599
ALGTHM,15,0,excitation_u_q0,30,-7076
ALGTHM,15,0,excitation_u_q0,31,-4889
ALGTHM,15,0,excitation_u_q0,32,-5189
ALGTHM,15,0,excitation_u_q0,33,135
ALGTHM,15,0,excitation_u_q0,34,-233
ALGTHM,15,0,excitation_u_q0,35,-250
ALGTHM,15,0,excitation_u_q0,36,4128
ALGTHM,15,0,excitation_u_q0,37,1229
ALGTHM,15,0,excitation_u_q0,38,-1106
ALGTHM,15,0,excitation_u_q0,39,698
ALGTHM,15,0,synth_s_q0,0,3035
ALGTHM,15,0,synth_s_q0,1,3626
ALGTHM,15,0,synth_s_q0,2,7190
ALGTHM,15,0,synth_s_q0,3,7046
ALGTHM,15,0,synth_s_q0,4,8919
ALGTHM,15,0,synth_s_q0,5,5719
ALGTHM,15,0,synth_s_q0,6,5635
ALGTHM,15,0,synth_s_q0,7,5580
ALGTHM,15,0,synth_s_q0,8,6481
ALGTHM,15,0,synth_s_q0,9,-6734
ALGTHM,15,0,synth_s_q0,10,8102
ALGTHM,15,0,synth_s_q0,11,7289
ALGTHM,15,0,synth_s_q0,12,6773
ALGTHM,15,0,synth_s_q0,13,4721
ALGTHM,15,0,synth_s_q0,14,1900
ALGTHM,15,0,synth_s_q0,15,2325
ALGTHM,15,0,synth_s_q0,16,2484
ALGTHM,15,0,synth_s_q0,17,-3762
ALGTHM,15,0,synth_s_q0,18,-3625
ALGTHM,15,0,synth_s_q0,19,258
ALGTHM,15,0,synth_s_q0,20,-3815
ALGTHM,15,0,synth_s_q0,21,-7154
ALGTHM,15,0,synth_s_q0,22,-7846
ALGTHM,15,0,synth_s_q0,23,-11952
ALGTHM,15,0,synth_s_q0,24,-4492
ALGTHM,15,0,synth_s_q0,25,-9715
ALGTHM,15,0,synth_s_q0,26,-8600
ALGTHM,15,0,synth_s_q0,27,-6798
ALGTHM,15,0,synth_s_q0,28,-7246
ALGTHM,15,0,synth_s_q0,29,6134
ALGTHM,15,0,synth_s_q0,30,-8485
ALGTHM,15,0,synth_s_q0,31,-7253
ALGTHM,15,0,synth_s_q0,32,-7497
ALGTHM,15,0,synth_s_q0,33,-3016
ALGTHM,15,0,synth_s_q0,34,-3448
ALGTHM,15,0,synth_s_q0,35,-2923
ALGTHM,15,0,synth_s_q0,36,1897
ALGTHM,15,0,synth_s_q0,37,411
ALGTHM,15,0,synth_s_q0,38,-1067
ALGTHM,15,0,synth_s_q0,39,782
ALGTHM,15,0,postfilter_s_q0,0,2924
ALGTHM,15,0,postfilter_s_q0,1,3614
ALGTHM,15,0,postfilter_s_q0,2,7277
ALGTHM,15,0,postfilter_s_q0,3,7161
ALGTHM,15,0,postfilter_s_q0,4,9234
ALGTHM,15,0,postfilter_s_q0,5,6275
ALGTHM,15,0,postfilter_s_q0,6,6418
ALGTHM,15,0,postfilter_s_q0,7,6456
ALGTHM,15,0,postfilter_s_q0,8,7291
ALGTHM,15,0,postfilter_s_q0,9,-5351
ALGTHM,15,0,postfilter_s_q0,10,8843
ALGTHM,15,0,postfilter_s_q0,11,7458
ALGTHM,15,0,postfilter_s_q0,12,6987
ALGTHM,15,0,postfilter_s_q0,13,5285
ALGTHM,15,0,postfilter_s_q0,14,2693
ALGTHM,15,0,postfilter_s_q0,15,3104
ALGTHM,15,0,postfilter_s_q0,16,1859
ALGTHM,15,0,postfilter_s_q0,17,-3244
ALGTHM,15,0,postfilter_s_q0,18,-3071
ALGTHM,15,0,postfilter_s_q0,19,-46
ALGTHM,15,0,postfilter_s_q0,20,-4180
ALGTHM,15,0,postfilter_s_q0,21,-7295
ALGTHM,15,0,postfilter_s_q0,22,-8079
ALGTHM,15,0,postfilter_s_q0,23,-12097
ALGTHM,15,0,postfilter_s_q0,24,-5370
ALGTHM,15,0,postfilter_s_q0,25,-10462
ALGTHM,15,0,postfilter_s_q0,26,-9366
ALGTHM,15,0,postfilter_s_q0,27,-7785
ALGTHM,15,0,postfilter_s_q0,28,-8307
ALGTHM,15,0,postfilter_s_q0,29,2783
ALGTHM,15,0,postfilter_s_q0,30,-8151
ALGTHM,15,0,postfilter_s_q0,31,-7495
ALGTHM,15,0,postfilter_s_q0,32,-6204
ALGTHM,15,0,postfilter_s_q0,33,-3188
ALGTHM,15,0,postfilter_s_q0,34,-3504
ALGTHM,15,0,postfilter_s_q0,35,-2759
ALGTHM,15,0,postfilter_s_q0,36,1685
ALGTHM,15,0,postfilter_s_q0,37,528
ALGTHM,15,0,postfilter_s_q0,38,-631
ALGTHM,15,0,postfilter_s_q0,39,1301
ALGTHM,15,0,hp_q0,0,5118
ALGTHM,15,0,hp_q0,1,5480
ALGTHM,15,0,hp_q0,2,8596
ALGTHM,15,0,hp_q0,3,7936
ALGTHM,15,0,hp_q0,4,9353
ALGTHM,15,0,hp_q0,5,5922
ALGTHM,15,0,hp_q0,6,5609
ALGTHM,15,0,hp_q0,7,5201
ALGTHM,15,0,hp_q0,8,5552
ALGTHM,15,0,hp_q0,9,-6801
ALGTHM,15,0,hp_q0,10,6878
ALGTHM,15,0,hp_q0,11,5019
ALGTHM,15,0,hp_q0,12,4122
ALGTHM,15,0,hp_q0,13,2114
ALGTHM,15,0,hp_q0,14,-608
ALGTHM,15,0,hp_q0,15,-332
ALGTHM,15,0,hp_q0,16,-1630
ALGTHM,15,0,hp_q0,17,-6466
ALGTHM,15,0,hp_q0,18,-6015
ALGTHM,15,0,hp_q0,19,-2896
ALGTHM,15,0,hp_q0,20,-6696
ALGTHM,15,0,hp_q0,21,-9276
ALGTHM,15,0,hp_q0,22,-9473
ALGTHM,15,0,hp_q0,23,-12669
ALGTHM,15,0,hp_q0,24,-5525
ALGTHM,15,0,hp_q0,25,-9930
ALGTHM,15,0,hp_q0,26,-8208
ALGTHM,15,0,hp_q0,27,-6116
ALGTHM,15,0,hp_q0,28,-6117
ALGTHM,15,0,hp_q0,29,4813
ALGTHM,15,0,hp_q0,30,-5669
ALGTHM,15,0,hp_q0,31,-4570
ALGTHM,15,0,hp_q0,32,-2931
ALGTHM,15,0,hp_q0,33,233
ALGTHM,15,0,hp_q0,34,63
ALGTHM,15,0,hp_q0,35,901
ALGTHM,15,0,hp_q0,36,5159
ALGTHM,15,0,hp_q0,37,3866
ALGTHM,15,0,hp_q0,38,2643
ALGTHM,15,0,hp_q0,39,4396
ALGTHM,15,0,pcm_q0,0,10236
ALGTHM,15,0,pcm_q0,1,10960
ALGTHM,15,0,pcm_q0,2,17192
ALGTHM,15,0,pcm_q0,3,15872
ALGTHM,15,0,pcm_q0,4,18706
ALGTHM,15,0,pcm_q0,5,11844
ALGTHM,15,0,pcm_q0,6,11218
ALGTHM,15,0,pcm_q0,7,10402
ALGTHM,15,0,pcm_q0,8,11104
ALGTHM,15,0,pcm_q0,9,-13602
ALGTHM,15,0,pcm_q0,10,13756
ALGTHM,15,0,pcm_q0,11,10038
ALGTHM,15,0,pcm_q0,12,8244
ALGTHM,15,0,pcm_q0,13,4228
ALGTHM,15,0,pcm_q0,14,-1216
ALGTHM,15,0,pcm_q0,15,-664
ALGTHM,15,0,pcm_q0,16,-3260
ALGTHM,15,0,pcm_q0,17,-12932
ALGTHM,15,0,pcm_q0,18,-12030
ALGTHM,15,0,pcm_q0,19,-5792
ALGTHM,15,0,pcm_q0,20,-13392
ALGTHM,15,0,pcm_q0,21,-18552
ALGTHM,15,0,pcm_q0,22,-18946
ALGTHM,15,0,pcm_q0,23,-25338
ALGTHM,15,0,pcm_q0,24,-11050
ALGTHM,15,0,pcm_q0,25,-19860
ALGTHM,15,0,pcm_q0,26,-16416
ALGTHM,15,0,pcm_q0,27,-12232
ALGTHM,15,0,pcm_q0,28,-12234
ALGTHM,15,0,pcm_q0,29,9626
ALGTHM,15,0,pcm_q0,30,-11338
ALGTHM,15,0,pcm_q0,31,-9140
ALGTHM,15,0,pcm_q0,32,-5862
ALGTHM,15,0,pcm_q0,33,466
ALGTHM,15,0,pcm_q0,34,126
ALGTHM,15,0,pcm_q0,35,1802
ALGTHM,15,0,pcm_q0,36,10318
ALGTHM,15,0,pcm_q0,37,7732
ALGTHM,15,0,pcm_q0,38,5286
ALGTHM,15,0,pcm_q0,39,8792
ALGTHM,15,1,pitch_t_int,-1,40
ALGTHM,15,1,pitch_t_frac,-1,-1
ALGTHM,15,1,adaptive_gain_q14,-1,3504
ALGTHM,15,1,fixed_gain_q14,-1,69656576
ALGTHM,15,1,fixed_gain_x1e6,-1,4251500000
ALGTHM,15,1,adaptive_v_q0,0,-745
ALGTHM,15,1,adaptive_v_q0,1,2135
ALGTHM,15,1,adaptive_v_q0,2,3622
ALGTHM,15,1,adaptive_v_q0,3,3572
ALGTHM,15,1,adaptive_v_q0,4,2345
ALGTHM,15,1,adaptive_v_q0,5,103
ALGTHM,15,1,adaptive_v_q0,6,-1627
ALGTHM,15,1,adaptive_v_q0,7,3024
ALGTHM,15,1,adaptive_v_q0,8,-5456
ALGTHM,15,1,adaptive_v_q0,9,-6347
ALGTHM,15,1,adaptive_v_q0,10,8967
ALGTHM,15,1,adaptive_v_q0,11,4286
ALGTHM,15,1,adaptive_v_q0,12,3967
ALGTHM,15,1,adaptive_v_q0,13,562
ALGTHM,15,1,adaptive_v_q0,14,-2312
ALGTHM,15,1,adaptive_v_q0,15,599
ALGTHM,15,1,adaptive_v_q0,16,-1945
ALGTHM,15,1,adaptive_v_q0,17,-6225
ALGTHM,15,1,adaptive_v_q0,18,-1266
ALGTHM,15,1,adaptive_v_q0,19,1799
ALGTHM,15,1,adaptive_v_q0,20,-3034
ALGTHM,15,1,adaptive_v_q0,21,-2149
ALGTHM,15,1,adaptive_v_q0,22,-5576
ALGTHM,15,1,adaptive_v_q0,23,-2688
ALGTHM,15,1,adaptive_v_q0,24,2646
ALGTHM,15,1,adaptive_v_q0,25,-4072
ALGTHM,15,1,adaptive_v_q0,26,1669
ALGTHM,15,1,adaptive_v_q0,27,-2605
ALGTHM,15,1,adaptive_v_q0,28,6125
ALGTHM,15,1,adaptive_v_q0,29,7141
ALGTHM,15,1,adaptive_v_q0,30,-8569
ALGTHM,15,1,adaptive_v_q0,31,-4548
ALGTHM,15,1,adaptive_v_q0,32,-3723
ALGTHM,15,1,adaptive_v_q0,33,685
ALGTHM,15,1,adaptive_v_q0,34,-730
ALGTHM,15,1,adaptive_v_q0,35,1104
ALGTHM,15,1,adaptive_v_q0,36,4222
ALGTHM,15,1,adaptive_v_q0,37,-390
ALGTHM,15,1,adaptive_v_q0,38,-447
ALGTHM,15,1,adaptive_v_q0,39,687
ALGTHM,15,1,fixed_c_q13,0,8192
ALGTHM,15,1,fixed_c_q13,1,0
ALGTHM,15,1,fixed_c_q13,2,0
ALGTHM,15,1,fixed_c_q13,3,0
ALGTHM,15,1,fixed_c_q13,4,0
ALGTHM,15,1,fixed_c_q13,5,0
ALGTHM,15,1,fixed_c_q13,6,0
ALGTHM,15,1,fixed_c_q13,7,0
ALGTHM,15,1,fixed_c_q13,8,0
ALGTHM,15,1,fixed_c_q13,9,0
ALGTHM,15,1,fixed_c_q13,10,0
ALGTHM,15,1,fixed_c_q13,11,-8192
ALGTHM,15,1,fixed_c_q13,12,0
ALGTHM,15,1,fixed_c_q13,13,0
ALGTHM,15,1,fixed_c_q13,14,0
ALGTHM,15,1,fixed_c_q13,15,0
ALGTHM,15,1,fixed_c_q13,16,0
ALGTHM,15,1,fixed_c_q13,17,0
ALGTHM,15,1,fixed_c_q13,18,0
ALGTHM,15,1,fixed_c_q13,19,8192
ALGTHM,15,1,fixed_c_q13,20,0
ALGTHM,15,1,fixed_c_q13,21,0
ALGTHM,15,1,fixed_c_q13,22,0
ALGTHM,15,1,fixed_c_q13,23,0
ALGTHM,15,1,fixed_c_q13,24,0
ALGTHM,15,1,fixed_c_q13,25,0
ALGTHM,15,1,fixed_c_q13,26,0
ALGTHM,15,1,fixed_c_q13,27,8192
ALGTHM,15,1,fixed_c_q13,28,0
ALGTHM,15,1,fixed_c_q13,29,0
ALGTHM,15,1,fixed_c_q13,30,0
ALGTHM,15,1,fixed_c_q13,31,0
ALGTHM,15,1,fixed_c_q13,32,0
ALGTHM,15,1,fixed_c_q13,33,0
ALGTHM,15,1,fixed_c_q13,34,0
ALGTHM,15,1,fixed_c_q13,35,0
ALGTHM,15,1,fixed_c_q13,36,0
ALGTHM,15,1,fixed_c_q13,37,0
ALGTHM,15,1,fixed_c_q13,38,0
ALGTHM,15,1,fixed_c_q13,39,0
ALGTHM,15,1,pitch_contrib_q0,0,-159
ALGTHM,15,1,pitch_contrib_q0,1,457
ALGTHM,15,1,pitch_contrib_q0,2,775
ALGTHM,15,1,pitch_contrib_q0,3,764
ALGTHM,15,1,pitch_contrib_q0,4,502
ALGTHM,15,1,pitch_contrib_q0,5,22
ALGTHM,15,1,pitch_contrib_q0,6,-348
ALGTHM,15,1,pitch_contrib_q0,7,647
ALGTHM,15,1,pitch_contrib_q0,8,-1167
ALGTHM,15,1,pitch_contrib_q0,9,-1357
ALGTHM,15,1,pitch_contrib_q0,10,1918
ALGTHM,15,1,pitch_contrib_q0,11,917
ALGTHM,15,1,pitch_contrib_q0,12,848
ALGTHM,15,1,pitch_contrib_q0,13,120
ALGTHM,15,1,pitch_contrib_q0,14,-494
ALGTHM,15,1,pitch_contrib_q0,15,128
ALGTHM,15,1,pitch_contrib_q0,16,-416
ALGTHM,15,1,pitch_contrib_q0,17,-1331
ALGTHM,15,1,pitch_contrib_q0,18,-271
ALGTHM,15,1,pitch_contrib_q0,19,385
ALGTHM,15,1,pitch_contrib_q0,20,-649
ALGTHM,15,1,pitch_contrib_q0,21,-460
ALGTHM,15,1,pitch_contrib_q0,22,-1193
ALGTHM,15,1,pitch_contrib_q0,23,-575
ALGTHM,15,1,pitch_contrib_q0,24,566
ALGTHM,15,1,pitch_contrib_q0,25,-871
ALGTHM,15,1,pitch_contrib_q0,26,357
ALGTHM,15,1,pitch_contrib_q0,27,-557
ALGTHM,15,1,pitch_contrib_q0,28,1310
ALGTHM,15,1,pitch_contrib_q0,29,1527
ALGTHM,15,1,pitch_contrib_q0,30,-1833
ALGTHM,15,1,pitch_contrib_q0,31,-973
ALGTHM,15,1,pitch_contrib_q0,32,-796
ALGTHM,15,1,pitch_contrib_q0,33,146
ALGTHM,15,1,pitch_contrib_q0,34,-156
ALGTHM,15,1,pitch_contrib_q0,35,236
ALGTHM,15,1,pitch_contrib_q0,36,903
ALGTHM,15,1,pitch_contrib_q0,37,-83
ALGTHM,15,1,pitch_contrib_q0,38,-96
ALGTHM,15,1,pitch_contrib_q0,39,147
ALGTHM,15,1,fixed_contrib_q0,0,4252
ALGTHM,15,1,fixed_contrib_q0,1,0
ALGTHM,15,1,fixed_contrib_q0,2,0
ALGTHM,15,1,fixed_contrib_q0,3,0
ALGTHM,15,1,fixed_contrib_q0,4,0
ALGTHM,15,1,fixed_contrib_q0,5,0
ALGTHM,15,1,fixed_contrib_q0,6,0
ALGTHM,15,1,fixed_contrib_q0,7,0
ALGTHM,15,1,fixed_contrib_q0,8,0
ALGTHM,15,1,fixed_contrib_q0,9,0
ALGTHM,15,1,fixed_contrib_q0,10,0
ALGTHM,15,1,fixed_contrib_q0,11,-4251
ALGTHM,15,1,fixed_contrib_q0,12,0
ALGTHM,15,1,fixed_contrib_q0,13,0
ALGTHM,15,1,fixed_contrib_q0,14,0
ALGTHM,15,1,fixed_contrib_q0,15,0
ALGTHM,15,1,fixed_contrib_q0,16,0
ALGTHM,15,1,fixed_contrib_q0,17,0
ALGTHM,15,1,fixed_contrib_q0,18,0
ALGTHM,15,1,fixed_contrib_q0,19,4252
ALGTHM,15,1,fixed_contrib_q0,20,0
ALGTHM,15,1,fixed_contrib_q0,21,0
ALGTHM,15,1,fixed_contrib_q0,22,0
ALGTHM,15,1,fixed_contrib_q0,23,0
ALGTHM,15,1,fixed_contrib_q0,24,0
ALGTHM,15,1,fixed_contrib_q0,25,0
ALGTHM,15,1,fixed_contrib_q0,26,0
ALGTHM,15,1,fixed_contrib_q0,27,4252
ALGTHM,15,1,fixed_contrib_q0,28,0
ALGTHM,15,1,fixed_contrib_q0,29,0
ALGTHM,15,1,fixed_contrib_q0,30,0
ALGTHM,15,1,fixed_contrib_q0,31,0
ALGTHM,15,1,fixed_contrib_q0,32,0
ALGTHM,15,1,fixed_contrib_q0,33,0
ALGTHM,15,1,fixed_contrib_q0,34,0
ALGTHM,15,1,fixed_contrib_q0,35,0
ALGTHM,15,1,fixed_contrib_q0,36,0
ALGTHM,15,1,fixed_contrib_q0,37,0
ALGTHM,15,1,fixed_contrib_q0,38,0
ALGTHM,15,1,fixed_contrib_q0,39,0
ALGTHM,15,1,excitation_u_q0,0,4092
ALGTHM,15,1,excitation_u_q0,1,457
ALGTHM,15,1,excitation_u_q0,2,775
ALGTHM,15,1,excitation_u_q0,3,764
ALGTHM,15,1,excitation_u_q0,4,502
ALGTHM,15,1,excitation_u_q0,5,22
ALGTHM,15,1,excitation_u_q0,6,-348
ALGTHM,15,1,excitation_u_q0,7,647
ALGTHM,15,1,excitation_u_q0,8,-1167
ALGTHM,15,1,excitation_u_q0,9,-1357
ALGTHM,15,1,excitation_u_q0,10,1918
ALGTHM,15,1,excitation_u_q0,11,-3335
ALGTHM,15,1,excitation_u_q0,12,848
ALGTHM,15,1,excitation_u_q0,13,120
ALGTHM,15,1,excitation_u_q0,14,-494
ALGTHM,15,1,excitation_u_q0,15,128
ALGTHM,15,1,excitation_u_q0,16,-416
ALGTHM,15,1,excitation_u_q0,17,-1331
ALGTHM,15,1,excitation_u_q0,18,-271
ALGTHM,15,1,excitation_u_q0,19,4636
ALGTHM,15,1,excitation_u_q0,20,-649
ALGTHM,15,1,excitation_u_q0,21,-460
ALGTHM,15,1,excitation_u_q0,22,-1193
ALGTHM,15,1,excitation_u_q0,23,-575
ALGTHM,15,1,excitation_u_q0,24,566
ALGTHM,15,1,excitation_u_q0,25,-871
ALGTHM,15,1,excitation_u_q0,26,357
ALGTHM,15,1,excitation_u_q0,27,3694
ALGTHM,15,1,excitation_u_q0,28,1310
ALGTHM,15,1,excitation_u_q0,29,1527
ALGTHM,15,1,excitation_u_q0,30,-1833
ALGTHM,15,1,excitation_u_q0,31,-973
ALGTHM,15,1,excitation_u_q0,32,-796
ALGTHM,15,1,excitation_u_q0,33,146
ALGTHM,15,1,excitation_u_q0,34,-156
ALGTHM,15,1,excitation_u_q0,35,236
ALGTHM,15,1,excitation_u_q0,36,903
ALGTHM,15,1,excitation_u_q0,37,-83
ALGTHM,15,1,excitation_u_q0,38,-96
ALGTHM,15,1,excitation_u_q0,39,147
ALGTHM,15,1,synth_s_q0,0,6066
ALGTHM,15,1,synth_s_q0,1,3800
ALGTHM,15,1,synth_s_q0,2,4535
ALGTHM,15,1,synth_s_q0,3,5128
ALGTHM,15,1,synth_s_q0,4,5288
ALGTHM,15,1,synth_s_q0,5,4807
ALGTHM,15,1,synth_s_q0,6,4082
ALGTHM,15,1,synth_s_q0,7,4968
ALGTHM,15,1,synth_s_q0,8,2886
ALGTHM,15,1,synth_s_q0,9,1800
ALGTHM,15,1,synth_s_q0,10,3786
ALGTHM,15,1,synth_s_q0,11,-1197
ALGTHM,15,1,synth_s_q0,12,1174
ALGTHM,15,1,synth_s_q0,13,219
ALGTHM,15,1,synth_s_q0,14,-797
ALGTHM,15,1,synth_s_q0,15,-933
ALGTHM,15,1,synth_s_q0,16,-1572
ALGTHM,15,1,synth_s_q0,17,-2852
ALGTHM,15,1,synth_s_q0,18,-2556
ALGTHM,15,1,synth_s_q0,19,2419
ALGTHM,15,1,synth_s_q0,20,-1653
ALGTHM,15,1,synth_s_q0,21,-1341
ALGTHM,15,1,synth_s_q0,22,-2024
ALGTHM,15,1,synth_s_q0,23,-1490
ALGTHM,15,1,synth_s_q0,24,-606
ALGTHM,15,1,synth_s_q0,25,-1774
ALGTHM,15,1,synth_s_q0,26,-539
ALGTHM,15,1,synth_s_q0,27,2900
ALGTHM,15,1,synth_s_q0,28,2014
ALGTHM,15,1,synth_s_q0,29,2460
ALGTHM,15,1,synth_s_q0,30,302
ALGTHM,15,1,synth_s_q0,31,867
ALGTHM,15,1,synth_s_q0,32,719
ALGTHM,15,1,synth_s_q0,33,1298
ALGTHM,15,1,synth_s_q0,34,855
ALGTHM,15,1,synth_s_q0,35,1038
ALGTHM,15,1,synth_s_q0,36,1653
ALGTHM,15,1,synth_s_q0,37,558
ALGTHM,15,1,synth_s_q0,38,542
ALGTHM,15,1,synth_s_q0,39,633
ALGTHM,15,1,postfilter_s_q0,0,5890
ALGTHM,15,1,postfilter_s_q0,1,3751
